track_id,track_name,artist,album,acousticness,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,decade
2lKUbd4aEOyJLfJstZhnd8,The Way You Look Tonight,Various Artists,Top Hits Of The 1930s,0.985,0.367,0.0591,10,-20.015,1,0.0374,0.115,0.122,0.324,133.431,160067,3,1930
5Fh79b2zdMTnQS7yV8qkai,I Saw Stars,Various Artists,Top Hits Of The 1930s,0.972,0.58,0.0962,5,-18.906,1,0.0409,0.00268,0.153,0.534,80.731,190173,4,1930
0Ux8Mz22igTwsoFVScJ1TI,Let's Face The Music And Dance,Various Artists,Top Hits Of The 1930s,0.987,0.414,0.0731,2,-18.432,1,0.0431,0.733,0.191,0.226,133.487,151133,3,1930
3DbpNaoSMDAmhUEdFqFVOP,You're Driving Me Crazy,Various Artists,Top Hits Of The 1930s,0.954,0.295,0.186,11,-17.525,1,0.0364,0.24,0.157,0.431,110.274,213840,4,1930
59rF6wAUJbT5IVLPeaU0z9,Somebody's Thinking Of You Tonight,Various Artists,Top Hits Of The 1930s,0.976,0.286,0.132,5,-21.098,1,0.0368,0.0125,0.186,0.155,61.33,193933,4,1930
3nUfLxS6cgVUFWeTwtbfQy,Blue Moon,Various Artists,Top Hits Of The 1930s,0.984,0.611,0.154,7,-14.186,0,0.0474,0.359,0.107,0.61,124.251,194107,4,1930
7tUjTxWBubAcJiO6XaMpLV,I Hadn't Anyone Till You,Various Artists,Top Hits Of The 1930s,0.9,0.217,0.132,9,-18.71,0,0.0425,0.692,0.113,0.0819,81.166,194000,4,1930
2cOgKgC9wuZwgqtmu9TQLG,You're Getting To Be A Habit With Me,Various Artists,Top Hits Of The 1930s,0.99,0.647,0.129,5,-13.336,1,0.0744,0.000826,0.171,0.574,118.629,172160,4,1930
5D44BYP6lLHVfnithxFxoV,Nevertheless,Various Artists,Top Hits Of The 1930s,0.99,0.431,0.193,6,-15.521,0,0.0465,6.45E-05,0.238,0.389,79.89,169867,4,1930
7hkIfeYUPr5uKbMjhdHd82,Bei Mir Bist Du Schoen,Various Artists,Top Hits Of The 1930s,0.994,0.454,0.123,9,-17.355,1,0.0686,0.412,0.495,0.509,72.431,169960,4,1930
294tIgJu40i0FpO5JF1ZRk,These Foolish Things,Various Artists,Top Hits Of The 1930s,0.987,0.507,0.104,2,-20.615,1,0.0585,0.341,0.097,0.244,134.867,217533,1,1930
60VdlAOpo5fpYHgynX6nvD,From The Top Of Your Head,Various Artists,Top Hits Of The 1930s,0.989,0.735,0.245,0,-15.965,1,0.119,0.401,0.123,0.554,149.228,197267,4,1930
0eOm1w4UEeCZbV2N5YX0Ys,Top Hat White Tie And Tails,Various Artists,Top Hits Of The 1930s,0.887,0.799,0.199,5,-14.868,1,0.273,0.0299,0.0796,0.776,111.191,159133,4,1930
2SWBTvoYQbK4MUlerQxMF7,Your Heart And Mine,Various Artists,Top Hits Of The 1930s,0.915,0.33,0.125,7,-21.878,0,0.0503,0.457,0.125,0.299,114.631,200933,4,1930
1Ruiqy8jh56Qdwxw1GMWAR,Three Little Words,Various Artists,Top Hits Of The 1930s,0.88,0.417,0.105,3,-18.072,1,0.0418,0.828,0.0922,0.651,173.589,189200,4,1930
5hF80f0WUpCEcWfwh7fr3b,Flat Foot Floogie (With The Floy Floy),Various Artists,Top Hits Of The 1930s,0.972,0.635,0.22,2,-15.992,0,0.284,0.868,0.141,0.553,174.072,197760,4,1930
6G3cDs6FFpVJabpVROOBAp,Love Walked In,Various Artists,Top Hits Of The 1930s,0.992,0.32,0.103,3,-19.3,1,0.062,0.0911,0.16,0.241,85.976,186507,4,1930
2SIvdxNPnRTVBiqYeBtlGl,You're A Sweetheart,Various Artists,Top Hits Of The 1930s,0.969,0.671,0.122,7,-11.012,1,0.0426,0.00247,0.0628,0.535,124.477,169000,4,1930
6Qb0duHZshCOleXd0cH9j2,Jeepers Creepers,Various Artists,Top Hits Of The 1930s,0.964,0.602,0.202,3,-13.986,1,0.072,0.000977,0.34,0.925,197.455,137000,4,1930
2tlULs9o6tbnG7tHSa9cM5,Life Is A Song,Various Artists,Top Hits Of The 1930s,0.99,0.51,0.103,2,-13.997,0,0.0496,0,0.3,0.333,112.011,186000,5,1930
2nmLJ62cKggIil6nMoWtH5,Body And Soul,Various Artists,Top Hits Of The 1930s,0.995,0.476,0.194,5,-12.639,1,0.0433,0.000852,0.308,0.248,122.095,190000,4,1930
47fQJQinndASONUspdFMKF,Sweet and Lovely,Various Artists,Top Hits Of The 1930s,0.925,0.39,0.119,6,-19.339,1,0.0372,0.000677,0.202,0.447,102.379,203067,4,1930
6MiySWce4Kp2RtP2sO96nj,I'm Gonna Sit Right Down And Write Myself A Letter,Various Artists,Top Hits Of The 1930s,0.809,0.763,0.168,7,-18.972,1,0.0564,0.046,0.135,0.453,111.678,219240,4,1930
5JD5hvRmfk7YCph1vr3uY8,Wrap Your Troubles In Dreams,Various Artists,Top Hits Of The 1930s,0.947,0.362,0.139,6,-17.748,1,0.0573,0.544,0.209,0.301,92.323,215333,4,1930
6jmHwHjZ1n4L96QuaGgsQd,The Glory Of Love,Various Artists,Top Hits Of The 1930s,0.969,0.431,0.126,1,-19.622,1,0.0416,0.00599,0.218,0.328,118.927,189400,4,1930
1w7rw5IyykG6NMOwmie341,Lullaby Of Broadway,Various Artists,Top Hits Of The 1930s,0.979,0.559,0.206,8,-12.508,1,0.094,0.014,0.113,0.373,93.814,192973,4,1930
70PLTjBAeJxEb5mjQ2icdg,Stompin' At The Savoy,Various Artists,Top Hits Of The 1930s,0.975,0.631,0.202,1,-14.589,1,0.0512,0.952,0.0798,0.74,150.933,202093,4,1930
5lMOnDu34kqYurKHvScLkL,One Night Of Love,Various Artists,Top Hits Of The 1930s,0.98,0.322,0.239,7,-14.107,1,0.0453,1.28E-06,0.149,0.291,102.223,196667,3,1930
7fQDGixr0UjT7qb5CeuaYN,Star dust,Various Artists,Top Hits Of The 1930s,0.989,0.39,0.173,0,-15.925,1,0.0404,0.103,0.0994,0.358,105.194,168000,4,1930
5X7Xyz9DWied1LrvtESuGV,A Fine Romance,Various Artists,Top Hits Of The 1930s,0.973,0.499,0.0308,1,-20.232,1,0.0392,8.11E-05,0.127,0.41,114.491,187240,4,1930
0U691X7MDmKKTE5JOqtS1D,Walkin' My Baby Back Home,Various Artists,Top Hits Of The 1930s,0.924,0.553,0.24,9,-14.659,1,0.286,0.000345,0.0638,0.751,146.236,136467,4,1930
0auoith1cwTsJpMpWNzgMN,Change Partners,Various Artists,Top Hits Of The 1930s,0.971,0.376,0.18,10,-15.982,0,0.0316,0.0531,0.0625,0.487,78.495,189440,4,1930
1GG71TiaxQ8TAGDllcNqk3,Your Feet's Too Big,Various Artists,Top Hits Of The 1930s,0.974,0.666,0.155,0,-18.838,1,0.232,0,0.212,0.685,148.76,160440,4,1930
1sTMpZVoMKe5NiCJar22S4,I Get A Kick Out Of You,Various Artists,Top Hits Of The 1930s,0.96,0.495,0.146,0,-15.431,1,0.0435,0,0.279,0.581,82.954,191960,4,1930
2I0wHbFdQeCImIH75QNbUy,I've Told Ev'ry Little Star,Various Artists,Top Hits Of The 1930s,0.99,0.311,0.176,5,-13.72,1,0.0407,1.31E-05,0.117,0.322,79.629,201027,4,1930
4tfteuGTghPSPTS93kgMhC,Prisoner of Love,Various Artists,Top Hits Of The 1930s,0.974,0.27,0.154,2,-18.897,1,0.0437,0.669,0.115,0.175,81.706,208533,3,1930
11OpKYx40rRugBK87BJAaL,Begin The Beguine,Various Artists,Top Hits Of The 1930s,0.952,0.65,0.292,2,-11.707,1,0.045,0.524,0.162,0.667,138.551,201200,4,1930
0iWHGDUIOO6vbasocHgEgH,You Couldn't Be Cuter,Various Artists,Top Hits Of The 1930s,0.982,0.501,0.281,11,-17.508,0,0.146,0.894,0.0895,0.778,78.238,164440,4,1930
3gQGcKO0NcATH1bwyMYc4d,Lights Out,Various Artists,Top Hits Of The 1930s,0.98,0.262,0.0635,7,-24.878,1,0.0384,0.827,0.147,0.167,104.407,201067,4,1930
0IpiGk1IgUpbkWgtkkK8X2,Until The Real Thing Comes Along,Various Artists,Top Hits Of The 1930s,0.955,0.607,0.175,5,-17.981,1,0.0672,0.158,0.129,0.374,96.921,213733,4,1930
5qfbNOahdGxzmOuMlbJm7j,I'm In The Mood For Love,Various Artists,Top Hits Of The 1930s,0.978,0.292,0.0901,7,-17.225,1,0.0362,0.0166,0.209,0.194,81.395,169533,4,1930
6BNm3UijlTihdbmG2q42Wf,"A Tisket, A Tasket",Various Artists,Top Hits Of The 1930s,0.887,0.606,0.267,5,-17.257,0,0.0903,1.64E-06,0.136,0.675,168.299,158960,4,1930
1BaWoOyKX6a6TknfpEX4tP,Isn't It Romantic,Various Artists,Top Hits Of The 1930s,0.962,0.369,0.257,3,-14.857,1,0.0471,0.00272,0.382,0.755,143.772,211907,4,1930
759JKkRQ7dNWMKj4IIvenN,The Song Is You,Various Artists,Top Hits Of The 1930s,0.964,0.189,0.181,0,-17.095,1,0.0435,0.828,0.121,0.231,83.621,186133,1,1930
33QtpcpTwAOCG5o7ke85oP,Alone,Various Artists,Top Hits Of The 1930s,0.955,0.334,0.156,2,-15.937,1,0.0346,0.717,0.132,0.227,127.134,220160,4,1930
5dOg3IydkEAW34UNwYw6Li,What A Difference A Day Made,Various Artists,Top Hits Of The 1930s,0.946,0.427,0.123,7,-19.942,0,0.0394,0.756,0.162,0.494,124.726,178600,4,1930
3LbXMS7ZYqx65l5qqOltpu,The Touch Of Your Lips,Various Artists,Top Hits Of The 1930s,0.975,0.279,0.0631,1,-22.413,1,0.0394,0.745,0.12,0.237,105.071,214400,4,1930
4amDyc7ImAJE1JZWtcfLTq,Beyond The Blue Horizon,Various Artists,Top Hits Of The 1930s,0.879,0.409,0.419,6,-12.614,0,0.0584,0.000494,0.0935,0.465,110.804,143800,4,1930
1RMhPnjthKzXyVNyXsyR1R,Cheek To Cheek,Various Artists,Top Hits Of The 1930s,0.977,0.635,0.0639,0,-16.81,1,0.0474,0.00701,0.0984,0.681,80.411,201133,4,1930
5ZrxnwvTTsNcCJD2g9By7A,I Don't Know Why,Various Artists,Top Hits Of The 1930s,0.987,0.583,0.074,8,-19.765,1,0.0508,0.113,0.105,0.533,116.976,182467,4,1930
7oYk3TeM6iJpVZdaU83crD,As Time Goes By,Various Artists,Top Hits Of The 1930s,0.986,0.445,0.136,5,-18.606,1,0.0666,0.0415,0.113,0.366,95.099,194800,4,1930
72jaOXI4FuZLXJwyHWoStF,Wabash Cannon Ball,Various Artists,Top Hits Of The 1930s,0.981,0.724,0.191,9,-19.259,1,0.047,0.304,0.0949,0.961,104.176,174733,4,1930
1UvFttm4gHWpYmWTGCwiQU,I'm Confessing That I Love You,Various Artists,Top Hits Of The 1930s,0.951,0.714,0.204,7,-14.745,1,0.045,0.388,0.0938,0.497,124.821,197093,4,1930
7bCiFfM4tLjmCQSG6Excy1,Ten Cents A Dance,Various Artists,Top Hits Of The 1930s,0.981,0.499,0.124,4,-16.085,0,0.044,0.000137,0.075,0.378,79.583,195933,3,1930
0Qutequ4EiJtFJ4JsaCp9X,A Ghost Of A Chance,Various Artists,Top Hits Of The 1930s,0.985,0.455,0.11,7,-18.496,1,0.045,0.00775,0.11,0.328,105.827,181840,4,1930
6sMRjSDlVZvSzBFXVzwdm5,Happy Feet,Various Artists,Top Hits Of The 1930s,0.902,0.734,0.414,0,-11.521,1,0.106,0.873,0.0441,0.848,110.719,189440,4,1930
71iuL2rMKW6l6PmpXLAiBE,Stay As Sweet As You Are,Various Artists,Top Hits Of The 1930s,0.732,0.421,0.229,8,-12.103,1,0.0434,0.0067,0.0958,0.576,145.479,186000,4,1930
1fVQBzSYUBzz4JFJF3n5Iv,Oh Ma-Ma,Various Artists,Top Hits Of The 1930s,0.916,0.781,0.334,6,-16.034,0,0.393,0,0.0682,0.904,140.82,150360,4,1930
6cIYTEROA3kcYlTu3fI0V6,Mad Dogs And Englishmen,Various Artists,Top Hits Of The 1930s,0.962,0.684,0.224,0,-18.211,1,0.358,0.0106,0.0672,0.576,129.565,178733,4,1930
1bzxpNTVUMEiddTy0f8zsY,Just One More Chance,Various Artists,Top Hits Of The 1930s,0.961,0.283,0.182,5,-16.978,1,0.0358,0.00121,0.0696,0.397,91.667,210400,1,1930
46JmyPurn42fhoD5YWwZ8Y,If I Had A Talking Picture Of You,Various Artists,Top Hits Of The 1930s,0.983,0.457,0.237,3,-13.85,1,0.0425,0.493,0.0727,0.736,184.416,214467,4,1930
4ce5IDYJj281hmpUY2JbsK,East Of The Sun (And West Of The Moon),Various Artists,Top Hits Of The 1930s,0.923,0.246,0.197,9,-15.072,1,0.0481,0.000547,0.188,0.146,176.83,154200,4,1930
30bnoYABNTefa0TakYdzj7,Mad About The Boy,Various Artists,Top Hits Of The 1930s,0.988,0.359,0.176,10,-15.64,1,0.0425,0.0332,0.0847,0.297,79.565,197000,3,1930
4UVb4AS1UEoCsiVOBbcxfD,Gipsy Moon,Various Artists,Top Hits Of The 1930s,0.938,0.171,0.114,7,-17.32,1,0.0394,0.86,0.108,0.0389,131.405,218533,5,1930
2hLyg8HNMbfwwpz95UTkkP,Goodnight Sweetheart,Various Artists,Top Hits Of The 1930s,0.939,0.251,0.129,2,-18.037,1,0.037,0.244,0.734,0.18,78.439,196440,3,1930
0BVta2WEhMVYQqix2UotGz,Sally,Various Artists,Top Hits Of The 1930s,0.981,0.388,0.0573,0,-16.838,1,0.035,2.27E-05,0.115,0.241,102.083,190493,5,1930
3nLp5PKqe8kzzMAYu7jWm0,When It's Springtime In The Rockies,Various Artists,Top Hits Of The 1930s,0.961,0.359,0.189,10,-16.601,1,0.046,0.0176,0.107,0.343,124.288,201827,3,1930
6z0f7iGF5VCgbZvdfLdEpz,Dancing in the Dark,Various Artists,Top Hits Of The 1930s,0.977,0.422,0.167,3,-17.116,1,0.0633,0.000929,0.105,0.223,141.965,182467,4,1930
6rK3qYGC0LXfXfQ3xPsFF8,Rockin' Chair,Various Artists,Top Hits Of The 1930s,0.942,0.247,0.116,0,-20.258,1,0.0377,0.845,0.101,0.129,93.237,213827,4,1930
5QHSfBXHj0RSdVvwDi4jbI,I'm In The Mood For Love,Various Artists,Top Hits Of The 1930s,0.984,0.53,0.132,0,-17.302,1,0.0641,0.23,0.16,0.887,115.486,192333,4,1930
00b4WSuKshPqYwopKwBx8e,I'm An Old Cowhand (From The Rio Grande),Various Artists,Top Hits Of The 1930s,0.905,0.715,0.333,11,-15.85,0,0.208,0.045,0.0929,0.711,96.201,162800,4,1930
1JbSCillG1HhJ1XMxXC0RL,Moonglow,Various Artists,Top Hits Of The 1930s,0.958,0.605,0.233,10,-11.182,1,0.0411,0.919,0.195,0.579,106.714,219800,4,1930
7MnMMipDCSfeXtBLlHz8js,With A Song In My Heart,Various Artists,Top Hits Of The 1930s,0.995,0.377,0.0704,1,-22.297,1,0.0435,0.142,0.116,0.148,99.032,193227,4,1930
3l49MeO0nNZhBj1IfYWB5w,I'm So Lonesome I Could Cry - Single Version,Hank Williams,The Complete Hank Williams,0.888,0.667,0.216,4,-12.918,1,0.0298,0.0025,0.132,0.659,111.088,166000,3,1940
3lAun9V0YdTlCSIEXPvfsY,La Vie en rose,Édith Piaf,Edith Piaf - The Best Of,0.981,0.371,0.278,7,-8.596,0,0.0303,0,0.272,0.338,82.331,187733,4,1940
3FAO4AyAGNI7QSSnyZD256,White Christmas,Bing Crosby,Bing Crosby Rediscovered: The Soundtrack (American Masters),0.903,0.347,0.172,9,-15.435,1,0.0328,0.0024,0.37,0.199,97.759,179293,4,1940
16Gf0d5s0YGt1fBJ8iCY2C,Round Midnight,Various Artists,Amy Winehouse's Jukebox,0.916,0.538,0.252,8,-13.889,1,0.0414,0.655,0.0665,0.206,115.865,191480,4,1940
3zzEm0K5E4ncwRYXHXGaBy,Boogie Chillen,John Lee Hooker,2001 – 2011 : 10 Ans Déjà... (Album Anniversaire Des 10 Ans Du Décès De John Lee Hooker),0.922,0.672,0.374,4,-5.327,1,0.0545,0.0452,0.104,0.372,149.835,189147,4,1940
0nEDIs8ARGBCqoHlHDD4od,Koko,Charlie Parker,The Essential Charlie Parker,0.579,0.457,0.428,3,-11.579,0,0.0727,0.0492,0.082,0.462,72.349,176987,4,1940
0Jdq2LBc3bXf3DMKAk0uvZ,I Will Move On Up A Little Higher - Part 1,Mahalia Jackson,The Essential Mahalia Jackson,0.992,0.442,0.221,10,-10.119,1,0.0291,0.000174,0.124,0.518,83.405,160293,4,1940
0xATnRXIv2tYOHBZSlgeL6,Blue Moon Of Kentucky - Original,Bill Monroe,"Bill Monroe Selected Favorites, Vol. 1",0.658,0.406,0.368,10,-13.781,1,0.0349,0.00289,0.0832,0.853,103.197,182750,3,1940
4PSSl2dWKhnNKFM0hUfMVy,"Take the ""A"" Train",Duke Ellington,Never No Lament: The Blanton-Webster Band,0.194,0.631,0.308,0,-13.425,1,0.0669,0.386,0.0913,0.365,168.354,174560,4,1940
59Q3svzjGu7ELab9OaMd6N,God Bless The Child,Billie Holiday,The Complete Billie Holiday,0.991,0.403,0.0787,7,-13.148,0,0.0493,0.000498,0.13,0.328,77.625,178813,1,1940
56KZx3pXItD7gZdVPAybrL,Call It Stormy Monday (But Tuesday Is Just As Bad),Blues,Platinum Masters,0.502,0.59,0.216,2,-10.897,0,0.0431,0.0189,0.0651,0.468,102.183,181880,4,1940
3JNXLHYtjU8DmcdtOlM6V2,Caldonia,Louis Jordan & His Tympany Five,Jukebox Hits Volume 1 1942-1947,0.859,0.506,0.529,0,-9.304,1,0.0674,0.000283,0.101,0.913,165.513,164053,4,1940
5dKZCEHjI95clbqEeUqHzP,Flying Home,Lionel Hampton,Jukebox Hits 1943-1950,0.819,0.754,0.711,1,-4.474,1,0.0394,0.632,0.102,0.762,97.844,191693,4,1940
06MbYREPut224KHBRjyiYM,Nuages - avec le Quintette Hot Club de France,Django Reinhardt,The Best Of Django Reinhardt,0.991,0.666,0.239,5,-13.245,1,0.0403,0.947,0.104,0.492,116.054,197280,4,1940
3UA8JBmyDUAR2HT8H9NK00,"Black (First Movement Of Black, Brown And Beige) - Live",Duke Ellington,"The Duke Elington Carnegie Hall Concerts, January 1943",0.924,0.402,0.0865,0,-21.101,0,0.0483,0.364,0.786,0.177,106.85,1312960,4,1940
5L7LHeiJ9J36nhL5b7AdUz,Manteca,Various Artists,Essential Burlesque,0.863,0.459,0.706,5,-7.031,0,0.313,0.891,0.105,0.601,172.996,192427,4,1940
07oxFvYqCcXnQOUxGX9ZjV,Sentimental Journey,Doris Day,A Sentimental Journey (Her 53 Finest 1944 - 1960),0.912,0.484,0.0426,6,-16.252,0,0.0288,0.00299,0.103,0.247,80.506,192587,4,1940
5PTck1ltFvrxCmrVl1AWAm,Stormy Weather,Various Artists,Pure... Jazz,0.975,0.458,0.163,1,-11.185,1,0.0368,1.67E-05,0.0992,0.375,125.189,199760,4,1940
2vEHGwvfcFdeF7fwXaS7zT,(Get Your Kicks On) Route 66 - Remastered,Nat King Cole,Route 66,0.955,0.767,0.195,7,-15.542,1,0.0618,0.000247,0.127,0.55,140.774,183267,3,1940
7a8ToGkxcURyv5fhakNhU8,La mer (Beyond the Sea),Charles Trenet,Charles Trenet : 10ème anniversaire,0.935,0.342,0.228,9,-12.211,0,0.0359,0.00248,0.114,0.354,84.753,201271,3,1940
6skGVMm43HNH1Fwt2f0urS,Lovesick Blues - Single Version,Hank Williams,40 Greatest Hits,0.952,0.764,0.22,0,-13.096,1,0.0544,2.16E-06,0.161,0.688,126.164,165240,4,1940
2fFHgVxlwf6OT3lTxBq1oN,Choo Choo Ch' Boogie,Louis Jordan & His Tympany Five,Jukebox Hits Volume 1 1942-1947,0.819,0.692,0.779,5,-7.635,1,0.0488,1.05E-06,0.166,0.694,170.892,165053,4,1940
0KmCcVQAjXKwVX0KVtofVY,When You Wish Upon A Star,Various Artists,40 From The 40's Volume 2,0.991,0.169,0.218,2,-15.581,1,0.0436,0.884,0.109,0.116,71.593,193930,5,1940
6UQpLTZaIAnnIZD0rHZgij,Foggy Mountain Breakdown,Lester Flatt & Earl Scruggs And The Stanley Brothers,Lester Flatt & Earl Scruggs And The Stanley Brothers Selected Sides 1947 - 1953,0.288,0.384,0.795,8,-7.725,1,0.0346,0.878,0.219,0.962,159.776,161947,4,1940
3Hc0Llh1MA9dC1pChTnkQm,It's Too Soon to Know,Various Artists,American Rock 'n Roll History,0.981,0.36,0.0653,2,-13.252,1,0.0348,8.05E-05,0.112,0.211,73.059,178507,5,1940
3NikCwlCPkNDsnTkSAjqMB,Solo Flight,Charlie Christian,39 Masterpieces,0.946,0.621,0.356,0,-10.341,1,0.0367,0.901,0.108,0.862,177.734,166889,4,1940
30bqPdEUBZhn44u10awaup,Les feuilles mortes,Yves Montand,Yves Montand - Les feuilles mortes,0.995,0.349,0.038,2,-25.974,0,0.105,0.162,0.11,0.109,67.322,203382,5,1940
36v4azMe26MuW4XDg28MkL,You Are My Sunshine,Jimmie Davis,10 X Governor Jimmie Davis-EP,0.989,0.827,0.205,9,-10.311,0,0.0425,0.000513,0.614,0.695,97.851,171693,4,1940
3salwJiJCVQxUie15nTxeH,Driftin' Blues - 1992 Digital Remaster,Charles Brown,The Best Of Charles Brown: Driftin' Blues,0.984,0.73,0.0687,9,-17.525,1,0.0621,0.00264,0.113,0.449,143.218,195400,4,1940
60a45P7zQ9Rt4ka4H9jxD9,Nature Boy,Various Artists,100 Love Songs & Love Ballads - Classic Lovesongs from the Greatest Legends (Valentines Edition),0.983,0.368,0.114,2,-15.746,0,0.0415,0.787,0.158,0.143,80.734,161080,3,1940
0t7bOE1fpIDzY0WmGqYjqV,Artistry In Rhythm,Stan Kenton,The Best Of Stan Kenton,0.861,0.476,0.251,5,-15.101,0,0.0376,0.807,0.451,0.346,104.551,198360,3,1940
0uasqwinemllY7F0sjVoGA,The Christmas Song (Merry Christmas To You),Nat King Cole,The Ultimate Collection,0.874,0.421,0.203,1,-15.54,1,0.039,0,0.114,0.185,88.223,192893,3,1940
0fPAztIsTtph76PUMR2ieQ,A Night In Tunisia,Dizzy Gillespie,Best of Dizzy Gillespie,0.955,0.636,0.342,9,-10.377,1,0.0456,0.634,0.0973,0.69,91.202,184924,4,1940
0wHv449A9zVmNMGkQtj8f9,Der Fuehrer's Face,Various Artists,Kickin' Hitler's Butt: Vintage Anti-Facist Songs 1940-1944,0.851,0.684,0.673,10,-10.137,1,0.223,0.648,0.212,0.961,140.219,159453,4,1940
7qAV8jgNpcMmuGJR6mkXyz,Mule Skinner Blues,Bill Monroe,This is Bill Monroe,0.706,0.531,0.5,7,-7.507,1,0.0335,0.499,0.118,0.613,120.747,165067,4,1940
4SfIx4hpdjxBs7uerFfWdi,Boogie Woogie Bugle Boy,The Andrews Sisters,Boogie Woogie Bugle Boy,0.932,0.651,0.5,2,-11.391,1,0.484,0.00133,0.066,0.887,160.836,165000,4,1940
6RCkhBKMXZwKlQQwKiyeuQ,Ko-Ko,Duke Ellington,The Essential Duke Ellington,0.967,0.44,0.329,3,-11.997,0,0.0355,0.646,0.333,0.879,157.075,160333,4,1940
3S94nUB21nT2VGeoR6c6zj,New San Antonio Rose,Bob Wills & His Texas Playboys,American Roots Music (Remastered),0.935,0.684,0.36,8,-11.128,1,0.0512,0.838,0.102,0.794,105.287,159093,4,1940
61AijMNsbv197BygJZADyj,Good Rockin' Tonight,Various Artists,Ancestors of Rock'n Roll,0.807,0.585,0.614,1,-6.828,1,0.0438,0,0.275,0.872,74.852,163227,4,1940
78xhJ8B0QzyzJohZvHrxe3,Ornithology (03-28-46),Charlie Parker,Complete Jazz Series 1945 - 1947,0.784,0.69,0.507,7,-9.01,1,0.0522,0.0112,0.116,0.867,110.828,181467,4,1940
76kEWcXw7hZfLt4Mt2lqwR,Parker's Mood,Charlie Parker,Parker's Mood,0.929,0.614,0.182,10,-10.404,1,0.0531,0.00491,0.0898,0.638,78.089,184333,4,1940
7gHCD0ZetRZfJ4DWgZ9XL5,Key to the Highway,Various Artists,Southern Blues (Vol. 2),0.868,0.583,0.259,7,-12.401,1,0.0644,0.276,0.0922,0.645,101.831,183827,4,1940
4yEVQEdMqBNqtTvsC6kKsP,Lost Highway,Hank Williams,Masterpieces: Hank Williams,0.947,0.637,0.161,2,-15.14,1,0.0313,0.00212,0.108,0.521,133.352,161653,4,1940
4J31YOMDXG6ahl2xc3DwR3,Move It On Over,Hank Williams,Complete Singles A's & B's 1946-1949,0.942,0.608,0.388,4,-11.13,1,0.0529,0.000961,0.0924,0.923,166.64,164480,4,1940
6w1pWuoO0OZ6HbXnRnMt9e,Star Dust,Artie Shaw,Star Dust (The Bluebird Recordings in Chronological Order Vol. 07 - 1940),0.984,0.332,0.234,5,-14.602,1,0.0338,0.842,0.487,0.543,85.204,212774,4,1940
3xK8Ec4RoHgFB9zDJkat8c,Groovin' High,Dizzy Gillespie,Groovin' High,0.986,0.691,0.187,8,-13.79,1,0.0507,0.935,0.162,0.692,95.035,163907,4,1940
7eF37fyNx5bm90g1H5kAcP,Walking The Floor Over You,Various Artists,Big Bad Country,0.907,0.872,0.386,1,-9.359,1,0.0567,0,0.0997,0.929,118.719,151547,4,1940
6pPFWxGm99HWnkjFv7dJvF,The Man I Love,Billie Holiday,"THE QUINTESSENTIAL BILLIE HOLIDAY, Vol. 8 (1939 - 1940)",0.992,0.504,0.108,7,-15.865,1,0.0375,0.00109,0.331,0.346,87.62,184373,4,1940
0g7xaoQRmsdsK9bftl1Ddp,Let the Good Times Roll,Louis Jordan,Let the Good Times Roll,0.967,0.605,0.347,9,-7.241,0,0.128,0.000126,0.365,0.706,155.342,169480,3,1940
22oeHCCUSDeCPF5GW061hE,Paper Doll - Single Version,The Mills Brothers,All Time Greatest Hits,0.973,0.603,0.0888,0,-16.009,1,0.0801,3.54E-06,0.169,0.425,163.848,157600,4,1940
5kcYD1LPNKqgwl2qPgL85i,As time goes by - Complete vocal by Dooley Wilson,Max Steiner,Casablanca,0.968,0.361,0.223,1,-15.35,1,0.036,3.61E-06,0.146,0.338,80.224,164600,4,1940
0NeSfkU8LFzgd3ICfSektq,Straighten Up And Fly Right,Nat King Cole Trio,The Complete Capitol Recordings Of The Nat King Cole Trio,0.968,0.638,0.203,5,-14.071,0,0.128,0.000403,0.122,0.68,166.848,146733,4,1940
6tTyoUKse9egtto8Ceim7S,Good Rockin' Tonight,Roy Brown,"Roy Brown, Hurry Hurry Babe!",0.8,0.539,0.353,0,-9.978,1,0.0781,2.63E-06,0.215,0.848,146.17,181253,4,1940
6f5t4YTEj4sVMnlaNaqP4a,Saturday Night Fish Fry,Louis Jordan & His Tympany Five,Jukebox Hits Volume 2 1947-1951,0.717,0.634,0.561,5,-7.462,0,0.0455,0,0.773,0.86,175.449,325547,4,1940
33UnKRaaL8KG67e4czeTrp,Tenderly,Sarah Vaughan,Tenderly,0.985,0.31,0.151,10,-13.011,0,0.0278,0.000309,0.12,0.0665,89.183,183693,3,1940
2HonZ7xVr2O4o6UQqBV18u,Four Brothers,Woody Herman & His Orchestra,Blowin' Up A Storm: The Columbia Years 1945-1947,0.67,0.61,0.483,8,-9.544,1,0.0481,0,0.305,0.867,109.762,195400,4,1940
6c4WQPRqp9wC8l7FMyBXfx,For Me And My Gal - Single Version,Judy Garland,Over The Rainbow – The Very Best of Judy Garland,0.98,0.55,0.108,2,-12.382,1,0.0454,0,0.216,0.604,128.31,153533,4,1940
6llTPEB5phgi7Pf1yx3fzJ,Riders In the Sky,Vaughn Monroe,Best of Vaughn Monroe,0.957,0.428,0.587,9,-5.039,1,0.0327,2.09E-05,0.19,0.336,126.574,176707,3,1940
